"","samp_date","samp_ev","exp","rep","Group","type","shp","sa","la","wi","counts","pres_fact","vol_set_ml","n_bugs","time_d","mag","propCntd"
"3251",2019-07-30,"YBP1","site","N/A","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.898,16,24,1,"100x",1
"3252",2019-08-01,"YBP1","FC","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.907,25,24,1,"100x",1
"3253",2019-08-01,"YBP1","T24","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.919,26,24,1,"100x",1
"3254",2019-08-01,"YBP1","FC","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.911,26,24,1,"100x",1
"3255",2019-08-01,"YBP1","T24","2","cyanobacteria","dolichospermum","cyl",4,48,NA,3,0.911,25,24,1,"100x",1
"3256",2019-08-01,"YBP1","FC","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.918,27,24,1,"100x",1
"3257",2019-08-01,"YBP1","T24","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.918,25,24,1,"100x",1
"3258",2019-07-31,"YBP1","IC","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.902,26,24,1,"100x",1
"3259",2019-07-31,"YBP1","IC","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.907,25,24,1,"100x",1
"3260",2019-07-31,"YBP1","IC","3","cyanobacteria","dolichospermum","cyl",4,48,NA,3,0.904,25,24,1,"100x",1
"3261",2019-08-18,"LSZ2","site","N/A","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.902,18,24,1,"100x",1
"3262",2019-08-20,"LSZ2","FC","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.917,25,24,1,"100x",1
"3263",2019-08-20,"LSZ2","T24","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.922,24,24,1,"100x",1
"3264",2019-08-20,"LSZ2","FC","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.912,25,24,1,"100x",0.81
"3265",2019-08-20,"LSZ2","T24","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.914,25,24,1,"100x",1
"3266",2019-08-20,"LSZ2","FC","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.914,25,24,1,"100x",1
"3267",2019-08-20,"LSZ2","T24","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.915,25,24,1,"100x",1
"3268",2019-08-19,"LSZ2","IC","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.918,25,24,1,"100x",1
"3269",2019-08-19,"LSZ2","IC","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.918,25,24,1,"100x",1
"3270",2019-08-19,"LSZ2","IC","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.922,27,24,1,"100x",1
"3271",2019-08-13,"WLD2","site","N/A","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.902,17,24,1,"100x",1
"3272",2019-08-15,"WLD2","FC","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.904,24,24,1,"100x",1
"3273",2019-08-15,"WLD2","T24","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.906,26,24,1,"100x",1
"3274",2019-08-15,"WLD2","FC","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.906,25,24,1,"100x",1
"3275",2019-08-15,"WLD2","T24","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.906,25,24,1,"100x",1
"3276",2019-08-15,"WLD2","FC","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.909,25,24,1,"100x",1
"3277",2019-08-15,"WLD2","T24","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.907,27,24,1,"100x",1
"3278",2019-08-14,"WLD2","IC","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.917,26,24,1,"100x",1
"3279",2019-08-14,"WLD2","IC","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.907,25,24,1,"100x",1
"3280",2019-08-14,"WLD2","IC","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.915,25,24,1,"100x",0.5
"3281",2019-07-23,"SJR1","site","N/A","cyanobacteria","dolichospermum","cyl",4,48,NA,1,0.901,21,24,1,"100x",1
"3282",2019-07-25,"SJR1","FC","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.919,18,24,1,"100x",0.89
"3283",2019-07-25,"SJR1","T24","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.918,22,24,1,"100x",1
"3284",2019-07-25,"SJR1","FC","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.917,22.5,24,1,"100x",0.55
"3285",2019-07-25,"SJR1","T24","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.917,22,24,1,"100x",1
"3286",2019-07-25,"SJR1","FC","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.917,25,24,1,"100x",0.6
"3287",2019-07-25,"SJR1","T24","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.906,25,24,1,"100x",1
"3288",2019-07-24,"SJR1","IC","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.909,25,24,1,"100x",1
"3289",2019-07-24,"SJR1","IC","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.911,25,24,1,"100x",1
"3290",2019-07-24,"SJR1","IC","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.909,28,24,1,"100x",1
"3291",2019-09-17,"YBP2","site","N/A","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.895,15,24,1,"100x",0.73
"3292",2019-09-19,"YBP2","FC","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.914,5,24,1,"100x",1
"3293",2019-09-19,"YBP2","T24","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.911,8.5,24,1,"100x",1
"3294",2019-09-19,"YBP2","FC","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.915,9,24,1,"100x",1
"3295",2019-09-19,"YBP2","T24","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.917,8,24,1,"100x",1
"3296",2019-09-19,"YBP2","FC","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.924,15,24,1,"100x",1
"3297",2019-09-19,"YBP2","T24","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.922,15,24,1,"100x",1
"3298",2019-09-18,"YBP2","IC","1","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.914,20,24,1,"100x",0.5
"3299",2019-09-18,"YBP2","IC","2","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.912,17,24,1,"100x",0.78
"3300",2019-09-18,"YBP2","IC","3","cyanobacteria","dolichospermum","cyl",4,48,NA,0,0.919,20,24,1,"100x",0.6
"3301",2019-09-03,"SJR2","site","N/A","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.889,18,24,1,"100x",1
"3302",2019-09-05,"SJR2","FC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.915,25,24,1,"100x",1
"3303",2019-09-05,"SJR2","T24","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.915,25,24,1,"100x",1
"3304",2019-09-05,"SJR2","FC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.914,25,24,1,"100x",1
"3305",2019-09-05,"SJR2","T24","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.919,25,24,1,"100x",1
"3306",2019-09-05,"SJR2","FC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.918,25,24,1,"100x",1
"3307",2019-09-05,"SJR2","T24","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.917,25,24,1,"100x",1
"3308",2019-09-04,"SJR2","IC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.915,25,24,1,"100x",1
"3309",2019-09-04,"SJR2","IC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.919,25,24,1,"100x",1
"3310",2019-09-04,"SJR2","IC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.917,25,24,1,"100x",1
"3311",2019-07-30,"YBP1","site","N/A","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.898,16,24,1,"100x",1
"3312",2019-08-01,"YBP1","FC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.907,25,24,1,"100x",1
"3313",2019-08-01,"YBP1","T24","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.919,26,24,1,"100x",1
"3314",2019-08-01,"YBP1","FC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.911,26,24,1,"100x",1
"3315",2019-08-01,"YBP1","T24","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.911,25,24,1,"100x",1
"3316",2019-08-01,"YBP1","FC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.918,27,24,1,"100x",1
"3317",2019-08-01,"YBP1","T24","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.918,25,24,1,"100x",1
"3318",2019-07-31,"YBP1","IC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.902,26,24,1,"100x",1
"3319",2019-07-31,"YBP1","IC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,13,0.907,25,24,1,"100x",1
"3320",2019-07-31,"YBP1","IC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.904,25,24,1,"100x",1
"3321",2019-08-18,"LSZ2","site","N/A","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.902,18,24,1,"100x",1
"3322",2019-08-20,"LSZ2","FC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.917,25,24,1,"100x",1
"3323",2019-08-20,"LSZ2","T24","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.922,24,24,1,"100x",1
"3324",2019-08-20,"LSZ2","FC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.912,25,24,1,"100x",0.81
"3325",2019-08-20,"LSZ2","T24","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.914,25,24,1,"100x",1
"3326",2019-08-20,"LSZ2","FC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.914,25,24,1,"100x",1
"3327",2019-08-20,"LSZ2","T24","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.915,25,24,1,"100x",1
"3328",2019-08-19,"LSZ2","IC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.918,25,24,1,"100x",1
"3329",2019-08-19,"LSZ2","IC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.918,25,24,1,"100x",1
"3330",2019-08-19,"LSZ2","IC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.922,27,24,1,"100x",1
"3331",2019-08-13,"WLD2","site","N/A","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.902,17,24,1,"100x",1
"3332",2019-08-15,"WLD2","FC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,3,0.904,24,24,1,"100x",1
"3333",2019-08-15,"WLD2","T24","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.906,26,24,1,"100x",1
"3334",2019-08-15,"WLD2","FC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.906,25,24,1,"100x",1
"3335",2019-08-15,"WLD2","T24","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.906,25,24,1,"100x",1
"3336",2019-08-15,"WLD2","FC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.909,25,24,1,"100x",1
"3337",2019-08-15,"WLD2","T24","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.907,27,24,1,"100x",1
"3338",2019-08-14,"WLD2","IC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.917,26,24,1,"100x",1
"3339",2019-08-14,"WLD2","IC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.907,25,24,1,"100x",1
"3340",2019-08-14,"WLD2","IC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.915,25,24,1,"100x",0.5
"3341",2019-07-23,"SJR1","site","N/A","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.901,21,24,1,"100x",1
"3342",2019-07-25,"SJR1","FC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.919,18,24,1,"100x",0.89
"3343",2019-07-25,"SJR1","T24","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.918,22,24,1,"100x",1
"3344",2019-07-25,"SJR1","FC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.917,22.5,24,1,"100x",0.55
"3345",2019-07-25,"SJR1","T24","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.917,22,24,1,"100x",1
"3346",2019-07-25,"SJR1","FC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.917,25,24,1,"100x",0.6
"3347",2019-07-25,"SJR1","T24","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.906,25,24,1,"100x",1
"3348",2019-07-24,"SJR1","IC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.909,25,24,1,"100x",1
"3349",2019-07-24,"SJR1","IC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.911,25,24,1,"100x",1
"3350",2019-07-24,"SJR1","IC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.909,28,24,1,"100x",1
"3351",2019-09-17,"YBP2","site","N/A","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.895,15,24,1,"100x",0.73
"3352",2019-09-19,"YBP2","FC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.914,5,24,1,"100x",1
"3353",2019-09-19,"YBP2","T24","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.911,8.5,24,1,"100x",1
"3354",2019-09-19,"YBP2","FC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.915,9,24,1,"100x",1
"3355",2019-09-19,"YBP2","T24","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.917,8,24,1,"100x",1
"3356",2019-09-19,"YBP2","FC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,123,0.924,15,24,1,"100x",0.67
"3357",2019-09-19,"YBP2","T24","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.922,15,24,1,"100x",1
"3358",2019-09-18,"YBP2","IC","1","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.914,20,24,1,"100x",0.5
"3359",2019-09-18,"YBP2","IC","2","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.912,17,24,1,"100x",0.78
"3360",2019-09-18,"YBP2","IC","3","cyanobacteria","dolichospermum","cyl",4,64,NA,0,0.919,20,24,1,"100x",0.6
"3361",2019-09-03,"SJR2","site","N/A","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.889,18,24,1,"100x",1
"3362",2019-09-05,"SJR2","FC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.915,25,24,1,"100x",1
"3363",2019-09-05,"SJR2","T24","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.915,25,24,1,"100x",1
"3364",2019-09-05,"SJR2","FC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.914,25,24,1,"100x",1
"3365",2019-09-05,"SJR2","T24","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.919,25,24,1,"100x",1
"3366",2019-09-05,"SJR2","FC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.918,25,24,1,"100x",1
"3367",2019-09-05,"SJR2","T24","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.917,25,24,1,"100x",1
"3368",2019-09-04,"SJR2","IC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.915,25,24,1,"100x",1
"3369",2019-09-04,"SJR2","IC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.919,25,24,1,"100x",1
"3370",2019-09-04,"SJR2","IC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.917,25,24,1,"100x",1
"3371",2019-07-30,"YBP1","site","N/A","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.898,16,24,1,"100x",1
"3372",2019-08-01,"YBP1","FC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.907,25,24,1,"100x",1
"3373",2019-08-01,"YBP1","T24","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.919,26,24,1,"100x",1
"3374",2019-08-01,"YBP1","FC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,1,0.911,26,24,1,"100x",1
"3375",2019-08-01,"YBP1","T24","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.911,25,24,1,"100x",1
"3376",2019-08-01,"YBP1","FC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.918,27,24,1,"100x",1
"3377",2019-08-01,"YBP1","T24","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.918,25,24,1,"100x",1
"3378",2019-07-31,"YBP1","IC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.902,26,24,1,"100x",1
"3379",2019-07-31,"YBP1","IC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.907,25,24,1,"100x",1
"3380",2019-07-31,"YBP1","IC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.904,25,24,1,"100x",1
"3381",2019-08-18,"LSZ2","site","N/A","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.902,18,24,1,"100x",1
"3382",2019-08-20,"LSZ2","FC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.917,25,24,1,"100x",1
"3383",2019-08-20,"LSZ2","T24","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.922,24,24,1,"100x",1
"3384",2019-08-20,"LSZ2","FC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.912,25,24,1,"100x",0.81
"3385",2019-08-20,"LSZ2","T24","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.914,25,24,1,"100x",1
"3386",2019-08-20,"LSZ2","FC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.914,25,24,1,"100x",1
"3387",2019-08-20,"LSZ2","T24","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.915,25,24,1,"100x",1
"3388",2019-08-19,"LSZ2","IC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.918,25,24,1,"100x",1
"3389",2019-08-19,"LSZ2","IC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.918,25,24,1,"100x",1
"3390",2019-08-19,"LSZ2","IC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.922,27,24,1,"100x",1
"3391",2019-08-13,"WLD2","site","N/A","cyanobacteria","dolichospermum","cyl",4,80,NA,1,0.902,17,24,1,"100x",1
"3392",2019-08-15,"WLD2","FC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.904,24,24,1,"100x",1
"3393",2019-08-15,"WLD2","T24","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.906,26,24,1,"100x",1
"3394",2019-08-15,"WLD2","FC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.906,25,24,1,"100x",1
"3395",2019-08-15,"WLD2","T24","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.906,25,24,1,"100x",1
"3396",2019-08-15,"WLD2","FC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.909,25,24,1,"100x",1
"3397",2019-08-15,"WLD2","T24","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.907,27,24,1,"100x",1
"3398",2019-08-14,"WLD2","IC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.917,26,24,1,"100x",1
"3399",2019-08-14,"WLD2","IC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,9,0.907,25,24,1,"100x",1
"3400",2019-08-14,"WLD2","IC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.915,25,24,1,"100x",0.5
"3401",2019-07-23,"SJR1","site","N/A","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.901,21,24,1,"100x",1
"3402",2019-07-25,"SJR1","FC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.919,18,24,1,"100x",0.89
"3403",2019-07-25,"SJR1","T24","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.918,22,24,1,"100x",1
"3404",2019-07-25,"SJR1","FC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.917,22.5,24,1,"100x",0.55
"3405",2019-07-25,"SJR1","T24","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.917,22,24,1,"100x",1
"3406",2019-07-25,"SJR1","FC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.917,25,24,1,"100x",0.6
"3407",2019-07-25,"SJR1","T24","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.906,25,24,1,"100x",1
"3408",2019-07-24,"SJR1","IC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.909,25,24,1,"100x",1
"3409",2019-07-24,"SJR1","IC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,15,0.911,25,24,1,"100x",1
"3410",2019-07-24,"SJR1","IC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.909,28,24,1,"100x",1
"3411",2019-09-17,"YBP2","site","N/A","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.895,15,24,1,"100x",0.73
"3412",2019-09-19,"YBP2","FC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.914,5,24,1,"100x",1
"3413",2019-09-19,"YBP2","T24","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.911,8.5,24,1,"100x",1
"3414",2019-09-19,"YBP2","FC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.915,9,24,1,"100x",1
"3415",2019-09-19,"YBP2","T24","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.917,8,24,1,"100x",1
"3416",2019-09-19,"YBP2","FC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.924,15,24,1,"100x",1
"3417",2019-09-19,"YBP2","T24","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.922,15,24,1,"100x",1
"3418",2019-09-18,"YBP2","IC","1","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.914,20,24,1,"100x",0.5
"3419",2019-09-18,"YBP2","IC","2","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.912,17,24,1,"100x",0.78
"3420",2019-09-18,"YBP2","IC","3","cyanobacteria","dolichospermum","cyl",4,80,NA,0,0.919,20,24,1,"100x",0.6
"3421",2019-09-03,"SJR2","site","N/A","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.889,18,24,1,"100x",1
"3422",2019-09-05,"SJR2","FC","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.915,25,24,1,"100x",1
"3423",2019-09-05,"SJR2","T24","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.915,25,24,1,"100x",1
"3424",2019-09-05,"SJR2","FC","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.914,25,24,1,"100x",1
"3425",2019-09-05,"SJR2","T24","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.919,25,24,1,"100x",1
"3426",2019-09-05,"SJR2","FC","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.918,25,24,1,"100x",1
"3427",2019-09-05,"SJR2","T24","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.917,25,24,1,"100x",1
"3428",2019-09-04,"SJR2","IC","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.915,25,24,1,"100x",1
"3429",2019-09-04,"SJR2","IC","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.919,25,24,1,"100x",1
"3430",2019-09-04,"SJR2","IC","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.917,25,24,1,"100x",1
"3431",2019-07-30,"YBP1","site","N/A","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.898,16,24,1,"100x",1
"3432",2019-08-01,"YBP1","FC","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.907,25,24,1,"100x",1
"3433",2019-08-01,"YBP1","T24","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.919,26,24,1,"100x",1
"3434",2019-08-01,"YBP1","FC","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.911,26,24,1,"100x",1
"3435",2019-08-01,"YBP1","T24","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.911,25,24,1,"100x",1
"3436",2019-08-01,"YBP1","FC","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.918,27,24,1,"100x",1
"3437",2019-08-01,"YBP1","T24","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.918,25,24,1,"100x",1
"3438",2019-07-31,"YBP1","IC","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.902,26,24,1,"100x",1
"3439",2019-07-31,"YBP1","IC","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.907,25,24,1,"100x",1
"3440",2019-07-31,"YBP1","IC","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.904,25,24,1,"100x",1
"3441",2019-08-18,"LSZ2","site","N/A","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.902,18,24,1,"100x",1
"3442",2019-08-20,"LSZ2","FC","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.917,25,24,1,"100x",1
"3443",2019-08-20,"LSZ2","T24","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.922,24,24,1,"100x",1
"3444",2019-08-20,"LSZ2","FC","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.912,25,24,1,"100x",0.81
"3445",2019-08-20,"LSZ2","T24","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.914,25,24,1,"100x",1
"3446",2019-08-20,"LSZ2","FC","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.914,25,24,1,"100x",1
"3447",2019-08-20,"LSZ2","T24","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.915,25,24,1,"100x",1
"3448",2019-08-19,"LSZ2","IC","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.918,25,24,1,"100x",1
"3449",2019-08-19,"LSZ2","IC","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.918,25,24,1,"100x",1
"3450",2019-08-19,"LSZ2","IC","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.922,27,24,1,"100x",1
"3451",2019-08-13,"WLD2","site","N/A","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.902,17,24,1,"100x",1
"3452",2019-08-15,"WLD2","FC","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.904,24,24,1,"100x",1
"3453",2019-08-15,"WLD2","T24","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.906,26,24,1,"100x",1
"3454",2019-08-15,"WLD2","FC","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.906,25,24,1,"100x",1
"3455",2019-08-15,"WLD2","T24","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.906,25,24,1,"100x",1
"3456",2019-08-15,"WLD2","FC","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.909,25,24,1,"100x",1
"3457",2019-08-15,"WLD2","T24","3","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.907,27,24,1,"100x",1
"3458",2019-08-14,"WLD2","IC","1","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.917,26,24,1,"100x",1
"3459",2019-08-14,"WLD2","IC","2","cyanobacteria","dolichospermum","cyl",4,120,NA,0,0.907,25,24,1,"100x",1
